archive,folder_name,size_bytes,size_mb,file_count
jillem-full-archive,"sensacional soul vol. 3; 28 spanish soul stompers, 1966-1976 (2cd) (vampi soul) (320kb)",211489295,201.69,54
jillem-full-archive,serbia - pastoral dances and melodies (musiques traditionnelles de la serbie orientale) (320kb),190153202,181.34,32
jillem-full-archive,serbia - pastoral dances and melodies (musiques traditionnelles de la serbie orientale) (flac),192235470,183.33,31
jillem-full-archive,serenje kalindula - znbc presents zambian legends (320kb),185599840,177.0,14
jillem-full-archive,serge gainsbourg & jean-claude vannier - les chemins de katmandou (lp) (320kb)   epaves (256kb),112711334,107.49,28
jillem-full-archive,serge gainsbourg & michel colombier - le pacha (ost) (1968; 2018) (320kb),79442087,75.76,15
jillem-full-archive,serge gainsbourg - gainsbourg percussions (1964; 2011) (flac 320kb),79702375,76.01,24
jillem-full-archive,sergius golowin - lord krishna von goloka (1973) (remastered) (digital) (flac 320kb),112692016,107.47,6
jillem-full-archive,sery simplice & les freres djatis - les meilleurs de sery simplice et les freres djatis (flac 320kb),162344638,154.82,13
jillem-full-archive,sessa - grandeza (2019) (320kb),74518779,71.07,14
jillem-full-archive,seven inches of love - twenty obscure 45 rpm records from around the world (shellachead) (320kb),200256354,190.98,25
jillem-full-archive,seven skeletons found in the yard - trinidad calypsos 1928-1947 (mississippi records) (320kb),79531539,75.85,22
jillem-full-archive,sexopolis - 18 tracks from the 70's french funky pop scene (320kb),153166528,146.07,22
jillem-full-archive,sexopolis - 18 tracks from the 70's french funky pop scene (flac),152726425,145.65,20
jillem-full-archive,sexteto miramar - salsa! mi hermana (320kb),108283877,103.27,16
jillem-full-archive,sexteto tabala (esperando el tsunami collection) (320kb),64889813,61.88,8
jillem-full-archive,sexteto tabala - con un solo pie (digital) (320kb,161426501,153.95,19
jillem-full-archive,seychelles - forgotten music of the islands (ocora) (320kb),188848773,180.1,42
jillem-full-archive,shaba kahamba et les esprits saints - bitumba (1993) (320kb),91632779,87.39,15
jillem-full-archive,shadrach and boomstix! - exotic blues & rhythm vol. 9 & 10 (320kb),153848404,146.72,31
jillem-full-archive,shake sauvage - french soundtracks 1968-1973 (flac 320kb),124563472,118.79,33
jillem-full-archive,shakin' fit!-whip it on 'em - 29 soul stormin' stompers (flac),177157244,168.95,34
jillem-full-archive,shalawambe - samora machel (cd) (1989) (flac 320kb scans),117539235,112.09,21
jillem-full-archive,shamek farrah & sonelius smith - the world of the children (1977) (reissue) (flac 320kb),80832959,77.09,11
jillem-full-archive,"shamek farrah - first impressions (1974, japanese reissue 2006)",85499439,81.54,10
jillem-full-archive,shani! the sounds of zambia (lp) (320kb),113806757,108.53,21
jillem-full-archive,sharhabil ahmed - the king of sudanese jazz (digital) (flac 320kb),105095888,100.23,13
jillem-full-archive,shbahoth - iraqi jewish song from the 1920s (320kb),152527141,145.46,21
jillem-full-archive,she came from hungary! 1960s beat girls from the eastern bloc (cd) (320kb),164134760,156.53,29
jillem-full-archive,she's a doll! warner bros.' feminine side (320kb),141527594,134.97,38
jillem-full-archive,she's selling what she used to give away (bear family) (320kb),191110887,182.26,33
jillem-full-archive,shellachead - taarab; songs of the swahili coast (320kb),156052901,148.82,24
jillem-full-archive,shellachead - tropical sound waves; 78 and 45 rpm records from the caribbean (320kb),214153224,204.23,30
jillem-full-archive,shellachead annual 2016 - hear your favourite artists (320kb),154159517,147.02,24
jillem-full-archive,shepherd musekiwa & shirinhema jazz band - singles collection (digital) (320kb),160836086,153.39,17
jillem-full-archive,shifting sands (20 treasures from the heyday of underground folk) [ndaudio] (aac 256kb),147947112,141.09,25
jillem-full-archive,shikamoo jazz - chela chela vol. 1 (flac 320kb),130518455,124.47,12
jillem-full-archive,shimshon miel - amsterdam to nueiba 12'' (digital) (320kb),44600510,42.53,7
jillem-full-archive,shimshon miel - orchard of the whispering embers (320kb),170340736,162.45,27
jillem-full-archive,shina williams  - african dances (mr bongo)   agboju logun 12'' (strut) (320kb),143291169,136.65,9
jillem-full-archive,shina williams & his african percussions - shina williams (2019) (320kb),72701087,69.33,8
jillem-full-archive,shir hodu - jewish song from bombay of the '30s (vbr0),61795378,58.93,25
jillem-full-archive,shirley & dolly collins - snapshots (flac 320kb art),176465166,168.29,37
jillem-full-archive,shirley & dolly collins - the harvest years (2cd) (320kb),354314496,337.9,48
jillem-full-archive,shirley & dolly collins - the harvest years (disc 1) (flac),169660373,161.8,26
jillem-full-archive,shirley & dolly collins - the harvest years (disc 2) (flac),187554151,178.87,27
jillem-full-archive,"shirley collins & davy graham - folk roots, new routes (1964) (remastered) (flac 320kb)",121942752,116.29,21
jillem-full-archive,"shirley collins - the sweet primeroses (1967, reissue 2019) (320kb)",153673403,146.55,32
jillem-full-archive,shonhai mbira group - nhai baba (320kb),216340670,206.32,12
jillem-full-archive,show me  what you got! sixteen soul slathered sizzlers!!! (flac 320kb),102359416,97.62,20
jillem-full-archive,shriekback - tench ep (1982) (vinyl) (extra tracks) (320kb),93318437,89.0,17
jillem-full-archive,shyamal sinha - sarod ragas (2019) (flac 320kb),112442467,107.23,10
jillem-full-archive,si para usted - the funky beats of revolutionary cuba vol. 2 (320kb),161057579,153.6,20
jillem-full-archive,siassia & tokobina - siassia & tokobina ep (320kb),53957331,51.46,9
jillem-full-archive,sidi toure - hoga (sterns) (320kb),96693453,92.21,10
jillem-full-archive,sidiku buari - revolution (live disco show in new york city) (flac 320kb),100881253,96.21,13
jillem-full-archive,sidna & fulton myers - recordings from the collection of peter hoover (frc504)(vbr),96443488,91.98,28
jillem-full-archive,sidney bechet & willie ''the lion'' smith - original haitian music (digital) (flac 320kb),88052513,83.97,19
jillem-full-archive,sidney miller - linguas de fogo (1974) (som livre) (digital) (flac 320kb),89496375,85.35,17
jillem-full-archive,sidney miller - sidney miller (1967) (remastered) (mono) (digital) (flac 320kb),72191133,68.85,20
jillem-full-archive,sidney sager - children of the stones (original tv soundtrack) (flac 320kb),57893015,55.21,33
jillem-full-archive,siffleuses - professional women whistlers on discs 1917-27 ( 1907&1947) (320kb),94916863,90.52,16
jillem-full-archive,"sigrai, vanya - play, vanya (pan records) (flac 320kb)",144001506,137.33,24
jillem-full-archive,silberland - kosmische musik vol. 1 (1972​-​1986) (320kb),190706229,181.87,23
jillem-full-archive,silberland - kosmische musik vol. 1 (1972​-​1986) (flac),190995415,182.15,23
jillem-full-archive,silvano d'auria - la mano lunga del padrino (1972; 2018) (320kb),81608869,77.83,20
jillem-full-archive,"silvia tarozzi & deborah walker - canti di guerra, di lavoro e d‘amore (flac 320kb)",150782548,143.8,21
jillem-full-archive,"simaro massiya lutumba - the very best of simaro, vol. 1 (digital) (320kb)",184852362,176.29,15
jillem-full-archive,"simaro massiya lutumba - the very best of simaro, vol. 2 (digital) (320kb)",190230323,181.42,12
jillem-full-archive,"simaro massiya lutumba - the very best of simaro, vol. 3 (digital) (320kb)",175280916,167.16,10
jillem-full-archive,simla beat 70 & 71 (2cd) (320kb),212671707,202.82,34
jillem-full-archive,simon chimbetu and the marxist brothers - boterekwa (shona traditional) (volume 5) (digital) (flac 320kb),89867774,85.7,12
jillem-full-archive,simon fisher turner - caravaggio 1610 (2005) (reissue) (flac 320kb),142834701,136.22,27
jillem-full-archive,simon fisher turner - the garden - original soundtrack (320kb),204177149,194.72,18
jillem-full-archive,simon turner - simon turner (1990) (creation records) (cd) (flac+320kb),152752099,145.68,9
jillem-full-archive,singer nahounou & t.p orchestre poly rythmo de cotonou (lp) (1978) (320kb),81305947,77.54,15
jillem-full-archive,singers & players - golden greats vol. 1 (1981-1984) (320kb),176712076,168.53,19
jillem-full-archive,singers & players - revenge of the underdog (on-u sound) (320kb),94383011,90.01,12
jillem-full-archive,singers & players - staggering heights (cd) (1999) (flac 320kb),101763749,97.05,12
jillem-full-archive,singers & players feat. bim sherman - war of words (flac 320kb),100822479,96.15,11
jillem-full-archive,sinn sisamouth - groove club vol 4 - sinn sisamouth (digital) (flac 320kb),100868991,96.2,19
jillem-full-archive,"sir collins - new cross fire page one (lp, 1981) (vbr2)",118651171,113.15,18
jillem-full-archive,"sir coxsone sound - king of the dub rock, parts 1 & 2 (1994) (320kb scans)",177718253,169.49,27
jillem-full-archive,"sir coxsone sound - king of the dub rock, parts 1 & 2 (1994) (flac scans)",179609337,171.29,31
jillem-full-archive,sir francis akintade & his great brothers band - aiye dowo agba (flac 320kb),89596567,85.45,5
jillem-full-archive,sir frank karikari & the polyversal souls - siakwaa-nana agyei (digital) (320kb),19399569,18.5,5
jillem-full-archive,sir j.j. special (j.j. johnson's ska and rock steady productions 1966-1968) (2cd) (320kb),382867732,365.13,61
jillem-full-archive,sir j.j. special (j.j. johnson's ska and rock steady productions 1966-1968) (disc 1) (flac),187870505,179.17,30
jillem-full-archive,sir j.j. special (j.j. johnson's ska and rock steady productions 1966-1968) (disc 2) (flac),193865234,184.88,31
jillem-full-archive,sir lee's rock steady party at buckingham palace (flac 320kb booklet),192703171,183.78,40
jillem-full-archive,sir lee's rock steady party at greenwich farm (flac 320kb booklet),205586894,196.06,39
jillem-full-archive,sir lee's rock steady party at kings house (flac 320kb booklet),199444415,190.21,39
jillem-full-archive,sir patrick idahosa & his african sound makers (1976) (decca-waps 325) (digital) (flac 320kb),90302220,86.12,12
jillem-full-archive,sir patrick idahosa & his african sound makers - st (decca-waps 230) (1975) (digital) (flac 320kb),91528579,87.29,13
jillem-full-archive,sir richard bishop - the freak of araby (320kb),109189366,104.13,17
jillem-full-archive,sir shina peters & his international stars - sewele (320kb),97229096,92.72,7
jillem-full-archive,sir shina peters - ace (afro juju series 1) (1989) (digital) (flac 320kb),93761280,89.42,18
jillem-full-archive,sir waziri oshomah & his family t.s makers - st (1974) (digital) (320kb),98590017,94.02,13
jillem-full-archive,sir waziri oshomah & his family traditional sound makers - st (1975) (digital) (320kb),92145475,87.88,15
jillem-full-archive,sir waziri oshomah & his family traditional sound makers - st (1976) (digital) (320kb),94311358,89.94,7
jillem-full-archive,sir waziri oshomah and his family united band of afenmai nigeria - st (1973) (digital) (320kb),95402443,90.98,14
jillem-full-archive,"sir waziri oshomah and his traditional sound makers (1974, decca - waps 207) (digital) (flac 320kb)",92431976,88.15,14
jillem-full-archive,sir waziri oshomah and his traditional sound makers - vol. 3 (superfly records) (flac 320kb),81022532,77.27,8
jillem-full-archive,"sister nancy - one, two (1982) (bonus tracks) (flac 320kb)",112520052,107.31,20
jillem-full-archive,"sister rosetta tharpe - eight classic albums (4cd), disc 1 2 (320kb)",294532283,280.89,46
jillem-full-archive,"sister rosetta tharpe - eight classic albums (4cd), disc 3 4 (320kb)",331163069,315.82,56
jillem-full-archive,sizhu (silk bamboo) - chamber music of south china (320kb),172779439,164.78,18
jillem-full-archive,sizhu (silk bamboo) - chamber music of south china (flac),170903309,162.99,16
jillem-full-archive,sjob movement - a move in the right direction (lp) (2009) (flac),81402696,77.63,9
jillem-full-archive,"ska bonanza - the studio one ''ska'' years (bonus tracks, remastered) (2cd) (320kb booklet)",321195215,306.32,54
jillem-full-archive,"ska bonanza - the studio one ''ska'' years (bonus tracks, remastered) (2cd) {disc 1} (flac booklet)",156360068,149.12,33
jillem-full-archive,"ska bonanza - the studio one ''ska'' years (bonus tracks, remastered) (2cd) {disc 2} (flac booklet)",162364535,154.84,33
jillem-full-archive,"skah shah (l'ex shleu - shleu d'haiti) - guepe pagnole, 1974 (digital) (320kb)",96730646,92.25,10
jillem-full-archive,skin flesh & bones - fighting dub 1975-1979 (320kb booklet),178841741,170.56,24
jillem-full-archive,skin flesh & bones - fighting dub 1975-1979 (flac booklet),182139573,173.7,29
jillem-full-archive,"skip jackson & the natural experience - micro wave boogie (1979, vinyl, blue white label, catamount cata-736) (flac 320kb)",19363903,18.47,10
jillem-full-archive,skylarks international band - ochonma (1976) (stereo) (digital) (flac 320kb),96146444,91.69,10
jillem-full-archive,slim smith - rain from the skies (cd) (flac 320kb inlay),183573335,175.07,34
jillem-full-archive,slows classiques congolaise vol.1&2 [2cd] [sonodisc] (192kb),181499233,173.09,38
jillem-full-archive,sly & robbie - unmetered taxi (pressure sounds) (320kb),189120106,180.36,27
jillem-full-archive,sly & robbie - unmetered taxi (pressure sounds) (flac),185823653,177.22,25
jillem-full-archive,"smahila & the s.b.'s - st {our father} (ras - asalps 26, 1978) (digital) (flac 320kb)",92952054,88.65,11
jillem-full-archive,"smahila & the s.b.'s ‎- love (ras - asalps 37, 1979) (digital) (flac 320kb)",88739346,84.63,9
jillem-full-archive,"smahila & the s.b.'s ‎- st {plan with god} (ras - asalps 17, 1978) (digital) (flac 320kb)",90244288,86.06,11
jillem-full-archive,smart nkansah's black hustlers of ghana (feat. agyaaku) - mpena twee (1978) (remastered) (flac 320kb),49959528,47.65,8
jillem-full-archive,smirneiko et rebetiko - les grandes chanteuses 1915-1936 (silex) (vbr0),120069147,114.51,23
jillem-full-archive,smokey haangala - aunka ma kwacha (1976; 2019) (320kb),100546087,95.89,22
jillem-full-archive,smokey haangala - znbc presents zambian legends (320kb),153406865,146.3,18
jillem-full-archive,societe absolument guinin - vodou drums in haiti 2 (2017) (320kb),128521932,122.57,22
jillem-full-archive,societe absolument guinin - voodoo drums (2001) (flac 320kb booklet),124911904,119.13,35
jillem-full-archive,sock it to 'em j.b. - 20 fabulous tracks inspired by james brown (320kb booklet),159763841,152.36,28
jillem-full-archive,sock it to 'em j.b. - 20 fabulous tracks inspired by james brown (flac booklet),139192408,132.74,28
jillem-full-archive,socking good time - rare and unreleased rocksteady gems (trojan) (320kb inlay),197582310,188.43,32
jillem-full-archive,socking good time - rare and unreleased rocksteady gems (trojan) (flac inlay),205788541,196.26,35
jillem-full-archive,sofrito - benin city grooves ep (320kb),27302557,26.04,5
jillem-full-archive,sofrito - haiti direct ep (320kb),49796101,47.49,8
jillem-full-archive,sofrito - international soundclash (cd) (2012) (320kb),169574504,161.72,19
jillem-full-archive,sofrito - international soundclash (cd) (2012) (flac),170652817,162.75,22
jillem-full-archive,sofrito - tropical discotheque (2011) (cd) (320kb booklet),222834679,212.51,35
jillem-full-archive,sofrito - tropical discotheque (2011) (cd) (flac booklet),204348219,194.88,40
jillem-full-archive,sofrito specials - tropical soundclash! ep (vinyl) (vbr2),28524196,27.2,10
jillem-full-archive,sofrito specials presents tropical discotheque ep vol. 1 (320kb),61507685,58.66,9
jillem-full-archive,sofrito specials presents tropical discotheque ep vol. 2 (vbr2),36885938,35.18,8
jillem-full-archive,sofrito specials volume 1 - music is the word-e8 highlife (320kb),22666006,21.62,7
jillem-full-archive,sohail rana - khyber mail; lp (2011) (finders keepers) (vbr0),75629005,72.13,24
jillem-full-archive,sol hoopii - sol hoopii in hollywood (his first recordings 1925) (320kb),186813847,178.16,36
jillem-full-archive,sol hoopii and his novelty quartette - classic hawaiian steel guitar performances 1933-34 (flac 320kb pdf),200929173,191.62,32
jillem-full-archive,"solid foundation an oral history of reggae by david katz (epub, pdf)",38198005,36.43,6
jillem-full-archive,soliman gamil - a map of egypt before the sands (flac 224kb 320kb),507757444,484.24,65
jillem-full-archive,solo hit - imoikeme & ododo 7'' (analog africa) (flac),24560396,23.42,14
jillem-full-archive,solomon ilori and his afro-drum ensemble - african high life (bonus tracks) (cd) (2006) (320kb),179711973,171.39,14
jillem-full-archive,solomon ilori and his afro-drum ensemble - african high life (bonus tracks) (cd) (2006) (flac),179804084,171.47,18
jillem-full-archive,something new from africa (trunk) (320kb),77382489,73.8,15
jillem-full-archive,son cubano nyc - cuban roots new york spices 1972-82 (320kb),164285333,156.67,32
jillem-full-archive,son palenque & michi sarmiento - kutu prieta pa saranguia (2017) (320kb),136203583,129.89,24
jillem-full-archive,son palenque & village cuts - son palenque versions (flac 320kb),31398031,29.94,6
jillem-full-archive,son palenque - kamajanes de la musica palenquera (320kb),164475570,156.86,16
jillem-full-archive,son palenque - los trotamundos del sabor (1983; 2022) (flac 320kb),106810793,101.86,15
jillem-full-archive,"son palenque - tambo, majana! desde el palenque de benkos (flac 320kb)",68564440,65.39,9
jillem-full-archive,son palenque - yo me voy (single) (1 track album) (digital) (192kb),10916757,10.41,6
jillem-full-archive,sona diabate des amazones - sons de la savane (1983) (digital) (flac 320kb),87317669,83.27,13
jillem-full-archive,song of the crooked dance - early bulgarian traditional music 1927-42 (flac 320kb booklet),211728149,201.92,49
jillem-full-archive,song of the river - harps of central africa (cd) (320kb),141538840,134.98,26
jillem-full-archive,songbirds (albanian music from 78s - 1924-1948) (disc 1) (flac 320kb),164037083,156.44,30
jillem-full-archive,songbirds (albanian music from 78s - 1924-1948) (disc 2) (flac 320kb),162107494,154.6,30
jillem-full-archive,songbirds (albanian music from 78s - 1924-1948) (disc 3) (flac 320kb),167823355,160.05,27
jillem-full-archive,songbirds (albanian music from 78s - 1924-1948) (disc 4) (flac 320kb),170837900,162.92,31
jillem-full-archive,songbirds - albanian music from 78s (1924-1948) {disc 1 2} (320kb),326753634,311.62,45
jillem-full-archive,songbirds - albanian music from 78s (1924-1948) {disc 3 4} (320kb),338383748,322.71,45
jillem-full-archive,songs from satan's jukebox volume 1 & 2 (cd) (stag-o-lee) (320kb),152287545,145.23,28
jillem-full-archive,songs of the peoples of russia (1994) (le chant du monde) (320kb pdf),173579264,165.54,36
jillem-full-archive,songs of the peoples of russia (1994) (le chant du monde) (flac pdf),168562344,160.75,38
jillem-full-archive,sonia pottinger - hits of ''77'' (expanded version) (2cd) (320kb),382225951,364.52,48
jillem-full-archive,sonia pottinger - hits of ''77'' (expanded version) (disc 1) (flac),190818337,181.98,26
jillem-full-archive,sonia pottinger - hits of ''77'' (expanded version) (disc 2) (flac),194363677,185.36,25
jillem-full-archive,sonideras peruanas - cumbias & guarachas limpias (320kb),133803436,127.6,25
jillem-full-archive,sonideras peruanas - cumbias & guarachas limpias (flac),140618173,134.1,31
jillem-full-archive,sonny bradshaw 7 - do it reggae! 1969-1975 (320kb booklet),192119329,183.22,29
jillem-full-archive,sonny bradshaw 7 - do it reggae! 1969-1975 (flac booklet),208591835,198.93,35
jillem-full-archive,sonny okosun ''ozziddi'' - living music (lp) (1977) (192kb),44951383,42.87,8
jillem-full-archive,sonny simmons - manhattan egos (cd) (arhoolie) (320kb pdf scans),207096563,197.5,17
jillem-full-archive,sonny simmons - manhattan egos (cd) (arhoolie) (flac),193819077,184.84,15
jillem-full-archive,sonny simmons - manhattan egos (pdf scans),10729844,10.23,9
jillem-full-archive,sonny wong with the in crowd - you can't hold on (7'') (digital) (flac 320kb),12225628,11.66,6
jillem-full-archive,sonoko - les anges les bonheurs (320kb),41647087,39.72,8
jillem-full-archive,sonora casino - trompeteros (1972; 2020) (320kb),92864430,88.56,15
jillem-full-archive,sons and daughters of lite - let the sun shine in (1978; 1999) (flac 320kb),91146456,86.92,16
jillem-full-archive,sons of yma (a collection of peruvian garage and instrumental bands from the 60s!) (cd) (vbr0),88997859,84.87,30
jillem-full-archive,sonthaya kalasin - grade a guy (flac 320kb),105492232,100.61,16
jillem-full-archive,soonthorn chairatanachot - diy disco molam (320kb),82933584,79.09,16
jillem-full-archive,soothing songs for babies (berceuses du monde) (320kb),103341961,98.55,23
jillem-full-archive,sorrow come pass me around - a survey of rural black religious music (cd) (2013) (flac 320kb booklet),130565950,124.52,44
jillem-full-archive,sosena gebre eyesus - sosena gebre eyesus (vbr0),61894217,59.03,10
jillem-full-archive,"sotirios stasinopoulos - the water runs uphill greek folk music in nyc, 1921-25 (320kb)",151891283,144.85,23
jillem-full-archive,soul brothers inc. - the story of the soul bros. inc. 1968-1974 (320kb),118663545,113.17,21
jillem-full-archive,soul cal - disco & modern soul 1971-1982 (now again) (320kb),156343554,149.1,22
jillem-full-archive,soul defenders - at studio one (flac 320kb),133488495,127.3,31
jillem-full-archive,soul explosives - tryin to get down bw ain't no sunshine (320kb),12303403,11.73,5
jillem-full-archive,soul explosives - tryin to get down bw ain't no sunshine (flac),12611680,12.03,6
jillem-full-archive,soul freedom (jazzman) (320kb),111687448,106.51,16
jillem-full-archive,soul jazz records presents apala groups in nigeria 1967-70 (flac 320kb),139301959,132.85,25
jillem-full-archive,soul love now - the black fire records story 1975-1993 (320kb),142703855,136.09,13
jillem-full-archive,soul love now - the black fire records story 1975-1993 (flac),142490285,135.89,12
jillem-full-archive,soul of a nation - afro-centric visions in the age of black power (320kb),193063555,184.12,22
jillem-full-archive,soul sega sa! vol. 2 - indian ocean segas from the 70's (320kb),100414512,95.76,21
jillem-full-archive,soul sok sega (sega sounds from mauritius 1973-1979) (320kb booklet),185612214,177.01,37
jillem-full-archive,soul sok sega (sega sounds from mauritius 1973-1979) (flac booklet),189465615,180.69,44
jillem-full-archive,"sound dimension - jamaica soul shake, vol. 1 (320kb flac booklet)",131373070,125.29,29
jillem-full-archive,sound dimension - mojo rocksteady beat (flac 320kb booklet),142929632,136.31,34
jillem-full-archive,sound portraits from bulgaria - a journey to a vanished world (2cd) (320kb),291971907,278.45,53
jillem-full-archive,"sound storing machines - the first 78rpm records from japan, 1903-1912 (flac 320kb)",104802263,99.95,34
jillem-full-archive,soundioulou sissoko - folklore du senegal (digital) (320kb),87728676,83.66,14
jillem-full-archive,soundioulou sissoko - folklore du senegal (flac 320kb),88296221,84.21,15
jillem-full-archive,sounds & pressure vol. 7 (pressure sounds) (320kb),159007847,151.64,17
jillem-full-archive,sounds & pressure vol. 8 (flac 320kb),164003095,156.41,20
jillem-full-archive,sounds from the archipelago - indonesian music tradition vol.1 (shiok! records) (flac 320kb),97642409,93.12,16
jillem-full-archive,sounds from the archipelago - indonesian music tradition vol.2 (shiok! records) (flac 320kb),97865871,93.33,16
jillem-full-archive,"sounds of liberation - sounds of liberation (1972, 2010, porter) (320kb)",126082312,120.24,11
jillem-full-archive,sounds of liberation - unreleased (columbia university 1973) (flac 320kb),75012840,71.54,8
jillem-full-archive,sounds of zambia volume 1 (mondo music) (2001) (320kb),201471488,192.14,24
jillem-full-archive,soundwalk collective - what we leave behind (2018) (320kb),119457436,113.92,11
jillem-full-archive,soundway presents colombia 45s (digital) (flac),42186320,40.23,9
jillem-full-archive,sourdure - la viree (320kb),115105033,109.77,17
jillem-full-archive,souren baronian - the middle eastern soul of carlee records (2cd) (2022) (320kb),309104982,294.79,38
jillem-full-archive,souren baronian - the middle eastern soul of carlee records (2cd) (2022) {disc 1} (flac),156542790,149.29,21
jillem-full-archive,souren baronian - the middle eastern soul of carlee records (2cd) (2022) {disc 2} (flac),151383639,144.37,18
jillem-full-archive,south side story vol. 23 (flac 320kb),117678994,112.23,17
jillem-full-archive,"southern comfort country {flyright lp 501, uk 1972} (flac 320kb)",123014305,117.32,24
jillem-full-archive,southern fried funk (grapevine) (320kb scans),156438071,149.19,29
jillem-full-archive,"southern groove - hotlanta, aware, & clintone funk & soul (bgp) (320kb)",184565858,176.02,35
jillem-full-archive,southern prison blues (1968) (tradition records) (digital) (flac 320kb),112023498,106.83,17
jillem-full-archive,southwest side story vol. 19 (flac 320kb),90022121,85.85,17
jillem-full-archive,"souvenirs creoles celini, vol. 1 (1964-1978) (digital) (320kb)",185232757,176.65,21
jillem-full-archive,"souvenirs creoles celini, vol. 2 (1964-1978) (digital) (320kb)",179086107,170.79,22
jillem-full-archive,"souvenirs creoles celini, vol. 3 (1964-1978) (digital) (320kb)",177138028,168.93,23
jillem-full-archive,"souvenirs creoles celini, vol. 4 (1964-1978) (digital) (320kb)",188664338,179.92,24
jillem-full-archive,soweto street music - the definitive collection (avan-guard) (cd) (vbr0),147263223,140.44,37
jillem-full-archive,soy un arlequin! tango ladies 1923-1947 (vbr0),110345744,105.23,36
jillem-full-archive,space funk (afro futurist electro funk in space 1976-84) (320kb),192155199,183.25,19
jillem-full-archive,"space oddities - studio ganaro - feat roger roger, nino nardini & eddie warner 1972-​​1982 (320kb)",88524304,84.42,19
jillem-full-archive,spacemen 3 - hypnotized-just to see you smile 1989 (3-track 3'' cd single) (flac 320kb scans),58990861,56.26,19
jillem-full-archive,spain - music of castilla y leon (ocora) (320kb),176016572,167.86,59
jillem-full-archive,spare parts in the cuca garage (numero group) (320kb),109123314,104.07,20
jillem-full-archive,special request to all dance hall fans (hit bound - jjcd 6200) (flac 320kb),115044885,109.72,22
jillem-full-archive,"spencer wiggins - the goldwax years (cd, 2006) (flac 320kb booklet)",168592923,160.78,39
jillem-full-archive,spirale - spirale (1974) (reissue 2021) (flac 320kb),94106810,89.75,21
jillem-full-archive,spirit of france (bonus track) (spiritmuse records) (320kb),239816538,228.71,16
jillem-full-archive,spirit of france (bonus track) (spiritmuse records) {part 1; tracks 1-8} (flac),127051691,121.17,11
jillem-full-archive,spirit of france (bonus track) (spiritmuse records) {part 2; tracks 9-13} (flac),112969119,107.74,8
jillem-full-archive,spiritual jazz 11 - steeplechase (320kb),208037021,198.4,14
jillem-full-archive,spiritual jazz vol. 10 - prestige (320kb),186605926,177.96,14
jillem-full-archive,spiritual jazz vol. 8; japan parts 1 & 2 (2018) (320kb),377165371,359.69,24
jillem-full-archive,"spiritual jazz vol.9 - blue notes, parts 1 & 2 (2cd) (320kb)",393043019,374.84,30
jillem-full-archive,spokes mashiyane - king kwela (1991) (digital) (flac 320kb),75951042,72.43,31
jillem-full-archive,spokes mashiyane - spokes of africa (1959) (digital) (flac 320kb),80055890,76.35,16
jillem-full-archive,spontaneous overthrow - all about money (numero group) (flac 320kb),83343440,79.48,11
jillem-full-archive,sprigs of time - 78s from the emi archive (cd) (flac 320kb),185679613,177.08,42
jillem-full-archive,spring nyc soul (spring records) (320kb),195276744,186.23,33
jillem-full-archive,"srbija - sounds global 2 (cd, 2002) (flac 320kb booklet)",176271770,168.11,41
jillem-full-archive,st. augustine and his rovers international band of nigeria - price control special (1978) (digital) (flac 320kb),93367498,89.04,8
jillem-full-archive,"st. vincent supersound latinaires orchestra - st, 1972 (320kb)",85674841,81.71,16
jillem-full-archive,stanley cowell - regeneration (cd) (1975; 1998) (flac 320kb),81950530,78.15,16
jillem-full-archive,star band de dakar - psicodelia afro-cubana de senegal (2019) (320kb),75989641,72.47,10
jillem-full-archive,star band de dakar - star 70s (cantos) (320kb),189184708,180.42,18
jillem-full-archive,star band de dakar - star band de dakar vol. 1 (digital) (flac 320kb),89941605,85.77,9
jillem-full-archive,star band de dakar - star band de dakar vol. 10 (digital) (flac 320kb),87608917,83.55,10
jillem-full-archive,star band de dakar - star band de dakar vol. 11 (digital) (flac 320kb),107887668,102.89,11
jillem-full-archive,star band de dakar - star band de dakar vol. 12 (digital) (flac 320kb),100316193,95.67,11
jillem-full-archive,star band de dakar - star band de dakar vol. 2 (digital) (flac 320kb),70701210,67.43,11
jillem-full-archive,star band de dakar - star band de dakar vol. 3 (digital) (flac 320kb),78491384,74.86,13
jillem-full-archive,star band de dakar - star band de dakar vol. 4 (digital) (flac 320kb),88834023,84.72,11
jillem-full-archive,star band de dakar - star band de dakar vol. 8 (digital) (flac 320kb),80374065,76.65,9
jillem-full-archive,star band de dakar - star band de dakar vol. 9 (digital) (flac 320kb),79374723,75.7,9
jillem-full-archive,star band number one - no. 3 de no. 1 (vbr0),160948142,153.49,22
jillem-full-archive,star gazers dance band and broadway dance band - those days (digital) (flac 320kb),80989403,77.24,16
jillem-full-archive,star number one - jangaake (1976) (digital) (flac 320kb),67808535,64.67,13
jillem-full-archive,stars of zaire verse two (1980) (blackspot) (digital) (320kb),104999611,100.14,11
jillem-full-archive,stasera shake! vol. 1 (18 italian floor shakin' r'n'beat jewels!!!) (cd) (flac 320kb),123763770,118.03,22
jillem-full-archive,stasera shake! vol.2 (20 italian groovy r'n'beat jewels from the sixties & early seventies) (cd) (flac 320kb),139388472,132.93,25
jillem-full-archive,steam kodok - 26 a go-go ultrarities from the sixties singapore & southeast asia underground (320kb),199461503,190.22,42
